Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Year
,,,56.0,0.0,12.0,10.0,34.0,679.0,100.0,543.0,36.0,5.0,2020
,,,7.0,0.0,0.0,0.0,7.0,120.0,2.0,118.0,0.0,0.0,2020
,,,4.0,0.0,0.0,0.0,4.0,85.0,10.0,70.0,5.0,0.0,2020
,,,18.0,0.0,8.0,4.0,6.0,485.0,44.0,430.0,11.0,0.0,2020
,,,4.0,0.0,0.0,0.0,4.0,10.0,0.0,9.0,1.0,0.0,2020
,,,6.0,0.0,0.0,1.0,5.0,203.0,17.0,176.0,10.0,0.0,2020
,,,19.0,0.0,1.0,14.0,4.0,608.0,29.0,555.0,24.0,2.0,2020
,,,13.0,0.0,3.0,1.0,9.0,93.0,20.0,64.0,9.0,0.0,2020
,,,4.0,0.0,3.0,0.0,1.0,151.0,4.0,140.0,7.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,29.0,10.0,19.0,0.0,0.0,2020
,,,11.0,0.0,2.0,4.0,5.0,133.0,11.0,120.0,2.0,1.0,2020
,,,31.0,1.0,3.0,8.0,19.0,519.0,36.0,457.0,26.0,2.0,2020
,,,20.0,0.0,11.0,4.0,5.0,318.0,66.0,228.0,24.0,8.0,2020
,,,8.0,0.0,4.0,1.0,3.0,237.0,36.0,197.0,4.0,0.0,2020
,,,,53.0,213.0,493.0,,,,,,,2020
,,,3.0,0.0,0.0,0.0,3.0,15.0,3.0,11.0,1.0,0.0,2020
,,,158.0,1.0,16.0,28.0,113.0,595.0,129.0,380.0,86.0,11.0,2020
,,,16.0,1.0,0.0,2.0,13.0,126.0,6.0,102.0,18.0,1.0,2020
,,,8.0,0.0,4.0,0.0,4.0,47.0,17.0,25.0,5.0,0.0,2020
,,,3.0,0.0,0.0,1.0,2.0,58.0,3.0,50.0,5.0,0.0,2020
,,,29.0,0.0,5.0,13.0,11.0,161.0,15.0,120.0,26.0,1.0,2020
,,,11.0,0.0,0.0,9.0,2.0,336.0,44.0,285.0,7.0,0.0,2020
,,,10.0,0.0,7.0,0.0,3.0,108.0,9.0,99.0,0.0,1.0,2020
,,,18.0,0.0,4.0,0.0,14.0,243.0,30.0,212.0,1.0,1.0,2020
,,,4.0,0.0,1.0,0.0,3.0,10.0,4.0,6.0,0.0,0.0,2020
,,,30.0,1.0,5.0,4.0,20.0,253.0,44.0,203.0,6.0,2.0,2020
,,,7.0,0.0,2.0,1.0,4.0,46.0,8.0,31.0,7.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,19.0,1.0,17.0,1.0,0.0,2020
,,,16.0,1.0,6.0,1.0,8.0,311.0,18.0,287.0,6.0,2.0,2020
,,,13.0,0.0,3.0,2.0,8.0,112.0,13.0,95.0,4.0,0.0,2020
,,,173.0,10.0,30.0,42.0,91.0,,267.0,747.0,59.0,10.0,2020
,,,7.0,0.0,2.0,1.0,4.0,59.0,12.0,34.0,13.0,2.0,2020
,,,38.0,0.0,9.0,6.0,23.0,377.0,54.0,300.0,23.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,39.0,3.0,35.0,1.0,0.0,2020
,,,9.0,0.0,4.0,1.0,4.0,127.0,6.0,119.0,2.0,1.0,2020
,,,10.0,0.0,1.0,1.0,8.0,92.0,4.0,84.0,4.0,0.0,2020
,,,15.0,1.0,2.0,1.0,11.0,97.0,19.0,71.0,7.0,2.0,2020
,,,16.0,1.0,2.0,1.0,12.0,135.0,22.0,99.0,14.0,1.0,2020
,,,33.0,1.0,9.0,6.0,17.0,204.0,32.0,145.0,27.0,2.0,2020
,,,66.0,1.0,24.0,14.0,27.0,946.0,88.0,820.0,38.0,0.0,2020
,,,39.0,0.0,6.0,5.0,28.0,685.0,35.0,618.0,32.0,5.0,2020
,,,157.0,2.0,10.0,50.0,95.0,842.0,118.0,642.0,82.0,8.0,2020
,,,5.0,0.0,2.0,0.0,3.0,10.0,1.0,9.0,0.0,0.0,2020
,,,25.0,0.0,4.0,4.0,17.0,157.0,18.0,129.0,10.0,1.0,2020
,,,10.0,0.0,0.0,1.0,9.0,122.0,13.0,106.0,3.0,0.0,2020
,,,4.0,0.0,2.0,0.0,2.0,39.0,8.0,24.0,7.0,0.0,2020
,,,13.0,0.0,4.0,6.0,3.0,358.0,33.0,297.0,28.0,2.0,2020
,,,30.0,0.0,9.0,6.0,15.0,349.0,37.0,304.0,8.0,1.0,2020
,,,3.0,0.0,0.0,0.0,3.0,66.0,7.0,57.0,2.0,0.0,2020
,,,5.0,0.0,1.0,1.0,3.0,64.0,6.0,57.0,1.0,0.0,2020
,,,70.0,0.0,20.0,11.0,39.0,661.0,91.0,550.0,20.0,4.0,2020
,,,12.0,0.0,3.0,6.0,3.0,194.0,19.0,166.0,9.0,0.0,2020
,,,3.0,0.0,0.0,2.0,1.0,58.0,9.0,43.0,6.0,0.0,2020
,,,75.0,0.0,22.0,4.0,49.0,588.0,72.0,491.0,25.0,8.0,2020
,,,4.0,0.0,2.0,0.0,2.0,67.0,8.0,56.0,3.0,0.0,2020
,,,81.0,2.0,15.0,17.0,47.0,874.0,123.0,721.0,30.0,6.0,2020
,,545.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2020
,,,89.0,1.0,15.0,10.0,63.0,640.0,165.0,405.0,70.0,6.0,2020
,,809.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,1.0,0.0,2020
,,925.0,1.0,0.0,0.0,0.0,1.0,23.0,9.0,11.0,3.0,0.0,2020
,,,31.0,1.0,2.0,3.0,25.0,400.0,107.0,245.0,48.0,1.0,2020
,,,2.0,0.0,0.0,0.0,2.0,50.0,20.0,29.0,1.0,0.0,2020
,,487.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,2020
,,,60.0,0.0,2.0,4.0,54.0,325.0,82.0,216.0,27.0,14.0,2020
,,,9.0,0.0,0.0,0.0,9.0,33.0,9.0,15.0,9.0,0.0,2020
,,,3.0,0.0,1.0,0.0,2.0,29.0,10.0,16.0,3.0,0.0,2020
,,273.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2020
,,,215.0,0.0,17.0,12.0,186.0,,322.0,715.0,86.0,5.0,2020
,,,3.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,5.0,0.0,2020
,,,12.0,0.0,0.0,0.0,12.0,139.0,55.0,70.0,14.0,1.0,2020
,,306.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,2020
,,,88.0,1.0,13.0,10.0,64.0,,251.0,791.0,102.0,9.0,2020
,,,0.0,0.0,0.0,0.0,0.0,13.0,1.0,10.0,2.0,0.0,2020
,,,4.0,0.0,1.0,1.0,2.0,16.0,9.0,3.0,4.0,0.0,2020
,,581.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,2020
,,,83.0,4.0,9.0,18.0,52.0,626.0,132.0,419.0,75.0,5.0,2020
,,248.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,2020
,,628.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020
,,,20.0,0.0,3.0,0.0,17.0,373.0,71.0,234.0,68.0,0.0,2020
,,,17.0,0.0,6.0,0.0,11.0,119.0,40.0,61.0,18.0,1.0,2020
,,,8.0,0.0,2.0,0.0,6.0,91.0,16.0,60.0,15.0,2.0,2020
,,,3.0,0.0,0.0,0.0,3.0,17.0,6.0,8.0,3.0,0.0,2020
,,694.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,1.0,0.0,2020
,,496.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
,,679.0,4.0,0.0,0.0,0.0,4.0,9.0,1.0,5.0,3.0,1.0,2020
,,,10.0,0.0,1.0,0.0,9.0,97.0,30.0,52.0,15.0,0.0,2020
,,,192.0,2.0,35.0,30.0,125.0,,273.0,,255.0,2.0,2020
,,,27.0,0.0,2.0,2.0,23.0,217.0,50.0,150.0,17.0,2.0,2020
,,,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2020
,,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,32.0,12.0,16.0,4.0,1.0,2020
,,,3.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,0.0,2020
,,,7.0,0.0,1.0,1.0,5.0,39.0,12.0,23.0,4.0,0.0,2020
,,273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2020
,,197.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,7.0,1.0,0.0,2020
,,585.0,4.0,0.0,0.0,1.0,3.0,13.0,5.0,8.0,0.0,0.0,2020
,,,6.0,0.0,1.0,0.0,5.0,24.0,13.0,10.0,1.0,0.0,2020
,,620.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020
,,879.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,2020
,,,49.0,1.0,5.0,3.0,40.0,248.0,27.0,181.0,40.0,3.0,2020
,,,7.0,0.0,0.0,0.0,7.0,43.0,4.0,30.0,9.0,2.0,2020
,,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,8.0,0.0,1.0,0.0,7.0,94.0,27.0,58.0,9.0,1.0,2020
,,,3.0,0.0,2.0,0.0,1.0,30.0,5.0,19.0,6.0,0.0,2020
,,,3.0,0.0,0.0,1.0,2.0,27.0,8.0,17.0,2.0,0.0,2020
,,,80.0,5.0,3.0,5.0,67.0,586.0,150.0,396.0,40.0,5.0,2020
,,,12.0,1.0,3.0,1.0,7.0,168.0,33.0,120.0,15.0,0.0,2020
,,,3.0,0.0,1.0,1.0,1.0,63.0,7.0,42.0,14.0,0.0,2020
,,,31.0,1.0,7.0,2.0,21.0,565.0,64.0,471.0,30.0,5.0,2020
,,782.0,8.0,0.0,0.0,0.0,8.0,6.0,4.0,2.0,0.0,0.0,2020
,,,13.0,0.0,1.0,0.0,12.0,41.0,4.0,30.0,7.0,0.0,2020
,,,31.0,0.0,4.0,6.0,21.0,236.0,63.0,142.0,31.0,3.0,2020
,,,10.0,0.0,1.0,0.0,9.0,12.0,3.0,3.0,6.0,0.0,2020
,,,18.0,0.0,0.0,0.0,18.0,5.0,0.0,3.0,2.0,0.0,2020
,,852.0,4.0,0.0,1.0,0.0,3.0,28.0,6.0,18.0,4.0,1.0,2020
,,,17.0,1.0,4.0,2.0,10.0,102.0,19.0,67.0,16.0,1.0,2020
,,,9.0,0.0,1.0,1.0,7.0,21.0,6.0,15.0,0.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,28.0,6.0,19.0,3.0,0.0,2020
,,534.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,2020
,,,36.0,0.0,3.0,0.0,33.0,161.0,37.0,103.0,21.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,2020
,,,33.0,0.0,7.0,1.0,25.0,244.0,38.0,176.0,30.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,12.0,8.0,3.0,1.0,1.0,2020
,,806.0,5.0,0.0,0.0,1.0,4.0,7.0,2.0,5.0,0.0,0.0,2020
,,,21.0,0.0,0.0,0.0,21.0,96.0,19.0,64.0,13.0,2.0,2020
,,,216.0,4.0,14.0,25.0,173.0,792.0,133.0,540.0,119.0,0.0,2020
,,479.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,3.0,0.0,2020
,,848.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,2020
,,,6.0,1.0,1.0,0.0,4.0,67.0,13.0,46.0,8.0,0.0,2020
,,868.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,2.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,28.0,7.0,18.0,3.0,0.0,2020
,,302.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,67.0,31.0,32.0,4.0,0.0,2020
,,,42.0,1.0,4.0,7.0,30.0,895.0,226.0,612.0,57.0,4.0,2020
,,,40.0,2.0,7.0,5.0,26.0,559.0,135.0,377.0,47.0,1.0,2020
,,,139.0,1.0,26.0,11.0,101.0,,184.0,,131.0,3.0,2020
,,402.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,2020
,,,16.0,2.0,1.0,0.0,13.0,290.0,65.0,192.0,33.0,2.0,2020
,,712.0,4.0,0.0,1.0,0.0,3.0,18.0,2.0,16.0,0.0,0.0,2020
,,,35.0,2.0,7.0,4.0,22.0,349.0,78.0,220.0,51.0,5.0,2020
,,,233.0,4.0,35.0,15.0,179.0,,375.0,948.0,97.0,2.0,2020
,,993.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,2.0,0.0,2020
,,,11.0,1.0,0.0,0.0,10.0,60.0,16.0,33.0,11.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,16.0,6.0,6.0,4.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,8.0,1.0,5.0,2.0,0.0,2020
,,,9.0,0.0,1.0,0.0,8.0,32.0,12.0,17.0,3.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,1.0,2020
,,605.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2020
,,487.0,3.0,0.0,0.0,0.0,3.0,22.0,5.0,14.0,3.0,4.0,2020
,,,21.0,0.0,5.0,2.0,14.0,95.0,30.0,62.0,3.0,7.0,2020
,,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,5.0,0.0,0.0,0.0,5.0,33.0,9.0,17.0,7.0,0.0,2020
,,,51.0,0.0,4.0,4.0,43.0,255.0,42.0,181.0,32.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,19.0,5.0,12.0,2.0,0.0,2020
,,948.0,5.0,0.0,1.0,0.0,4.0,23.0,7.0,16.0,0.0,0.0,2020
,,922.0,2.0,0.0,1.0,0.0,1.0,20.0,6.0,9.0,5.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,1.0,0.0,2020
,,,27.0,0.0,2.0,2.0,23.0,258.0,31.0,199.0,28.0,0.0,2020
,,,24.0,1.0,2.0,3.0,18.0,234.0,65.0,147.0,22.0,1.0,2020
,,,24.0,1.0,7.0,3.0,13.0,149.0,44.0,84.0,21.0,1.0,2020
,,,17.0,0.0,1.0,0.0,16.0,109.0,25.0,73.0,11.0,2.0,2020
,,,9.0,0.0,0.0,0.0,9.0,60.0,30.0,28.0,2.0,2.0,2020
,,,11.0,0.0,0.0,0.0,11.0,27.0,7.0,15.0,5.0,1.0,2020
,,,13.0,0.0,1.0,0.0,12.0,40.0,9.0,19.0,12.0,2.0,2020
,,,19.0,0.0,1.0,0.0,18.0,59.0,23.0,32.0,4.0,2.0,2020
,,,1.0,0.0,0.0,0.0,1.0,8.0,2.0,5.0,1.0,0.0,2020
,,,12.0,0.0,3.0,0.0,9.0,169.0,65.0,78.0,26.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,19.0,1.0,13.0,5.0,0.0,2020
,,,18.0,0.0,0.0,0.0,18.0,78.0,26.0,43.0,9.0,0.0,2020
,,,17.0,0.0,2.0,2.0,13.0,155.0,51.0,83.0,21.0,5.0,2020
,,,5.0,0.0,1.0,0.0,4.0,27.0,6.0,19.0,2.0,0.0,2020
,,,9.0,0.0,1.0,0.0,8.0,26.0,11.0,13.0,2.0,0.0,2020
,,,2.0,0.0,1.0,0.0,1.0,15.0,4.0,8.0,3.0,0.0,2020
,,787.0,1.0,0.0,1.0,0.0,0.0,11.0,2.0,6.0,3.0,0.0,2020
,,,31.0,1.0,5.0,4.0,21.0,235.0,45.0,164.0,26.0,8.0,2020
,,581.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020
,,933.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,1.0,0.0,2020
,,,65.0,3.0,7.0,11.0,44.0,436.0,102.0,320.0,14.0,4.0,2020
,,,1.0,0.0,0.0,0.0,1.0,8.0,3.0,5.0,0.0,0.0,2020
,,,12.0,0.0,1.0,1.0,10.0,68.0,11.0,44.0,13.0,1.0,2020
,,,26.0,0.0,3.0,6.0,17.0,262.0,42.0,187.0,33.0,0.0,2020
,,353.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2020
,,,9.0,2.0,1.0,0.0,6.0,55.0,19.0,31.0,5.0,3.0,2020
,,801.0,2.0,0.0,1.0,0.0,1.0,25.0,15.0,7.0,3.0,0.0,2020
,,,1.0,0.0,0.0,1.0,0.0,14.0,3.0,5.0,6.0,0.0,2020
,,547.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,33.0,6.0,16.0,11.0,0.0,2020
,,,18.0,0.0,3.0,0.0,15.0,82.0,14.0,57.0,11.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2020
,,670.0,5.0,0.0,0.0,0.0,5.0,12.0,4.0,6.0,2.0,1.0,2020
,,,10.0,0.0,1.0,0.0,9.0,71.0,20.0,47.0,4.0,5.0,2020
,,,3.0,0.0,0.0,1.0,2.0,50.0,17.0,27.0,6.0,2.0,2020
,,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,821.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,11.0,2.0,1.0,2020
,,,1.0,0.0,1.0,0.0,0.0,7.0,4.0,1.0,2.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2020
,,,727.0,14.0,79.0,102.0,532.0,,632.0,,273.0,0.0,2020
,,,6.0,0.0,3.0,0.0,3.0,33.0,7.0,26.0,0.0,0.0,2020
,,,16.0,0.0,3.0,0.0,13.0,113.0,29.0,76.0,8.0,1.0,2020
,,,10.0,0.0,0.0,0.0,10.0,71.0,20.0,34.0,17.0,0.0,2020
,,,8.0,0.0,0.0,1.0,7.0,79.0,27.0,42.0,10.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,12.0,4.0,4.0,4.0,0.0,2020
,,,4.0,0.0,1.0,2.0,1.0,141.0,32.0,101.0,8.0,1.0,2020
,,,12.0,0.0,0.0,1.0,11.0,20.0,8.0,11.0,1.0,0.0,2020
,,,6.0,2.0,1.0,1.0,2.0,37.0,9.0,16.0,12.0,0.0,2020
,,,4.0,0.0,0.0,0.0,4.0,68.0,20.0,37.0,11.0,1.0,2020
,,,8.0,0.0,0.0,1.0,7.0,111.0,30.0,73.0,8.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,19.0,6.0,13.0,0.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,33.0,7.0,21.0,5.0,0.0,2020
,,,57.0,3.0,8.0,7.0,39.0,560.0,113.0,386.0,61.0,1.0,2020
,,500.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2020
,,,7.0,0.0,1.0,3.0,3.0,75.0,13.0,54.0,8.0,1.0,2020
,,932.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2020
,,460.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,8.0,1.0,5.0,2.0,0.0,2020
,,,55.0,0.0,10.0,4.0,41.0,351.0,83.0,240.0,28.0,6.0,2020
,,,183.0,9.0,19.0,44.0,111.0,,262.0,,178.0,8.0,2020
,,,1.0,0.0,1.0,0.0,0.0,13.0,2.0,10.0,1.0,1.0,2020
,,,131.0,3.0,22.0,23.0,83.0,,232.0,,137.0,4.0,2020
,,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2020
,,,7.0,0.0,0.0,0.0,7.0,20.0,5.0,13.0,2.0,3.0,2020
,,729.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,2020
,,,9.0,0.0,1.0,0.0,8.0,51.0,16.0,28.0,7.0,0.0,2020
,,,446.0,3.0,33.0,43.0,367.0,,341.0,810.0,140.0,7.0,2020
,,,48.0,0.0,9.0,1.0,38.0,243.0,22.0,193.0,28.0,1.0,2020
,,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,13.0,1.0,5.0,0.0,7.0,190.0,36.0,112.0,42.0,0.0,2020
,,,6.0,0.0,0.0,0.0,6.0,42.0,12.0,25.0,5.0,0.0,2020
,,,4.0,0.0,1.0,0.0,3.0,56.0,19.0,32.0,5.0,0.0,2020
,,,6.0,0.0,0.0,0.0,6.0,54.0,13.0,35.0,6.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2020
,,,13.0,0.0,3.0,1.0,9.0,140.0,25.0,95.0,20.0,0.0,2020
,,,366.0,5.0,43.0,49.0,269.0,,475.0,,407.0,6.0,2020
,,928.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,2020
,,,15.0,1.0,2.0,1.0,11.0,64.0,10.0,48.0,6.0,0.0,2020
,,,6.0,0.0,0.0,0.0,6.0,23.0,9.0,10.0,4.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,1.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,16.0,4.0,11.0,1.0,0.0,2020
,,,13.0,0.0,1.0,2.0,10.0,103.0,26.0,67.0,10.0,0.0,2020
,,,,63.0,559.0,817.0,,,,,,121.0,2020
,,,68.0,3.0,6.0,12.0,47.0,498.0,99.0,359.0,40.0,3.0,2020
,,549.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
,,,78.0,2.0,12.0,13.0,51.0,703.0,76.0,571.0,56.0,1.0,2020
,,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,42.0,1.0,5.0,4.0,32.0,269.0,93.0,156.0,20.0,1.0,2020
,,,15.0,0.0,3.0,0.0,12.0,127.0,48.0,72.0,7.0,1.0,2020
,,,15.0,0.0,4.0,1.0,10.0,57.0,20.0,26.0,11.0,0.0,2020
,,,8.0,0.0,1.0,1.0,6.0,77.0,38.0,31.0,8.0,0.0,2020
,,,11.0,0.0,1.0,0.0,10.0,67.0,25.0,38.0,4.0,1.0,2020
,,,7.0,0.0,0.0,0.0,7.0,44.0,13.0,29.0,2.0,2.0,2020
,,,13.0,0.0,1.0,1.0,11.0,28.0,9.0,15.0,4.0,0.0,2020
,,,181.0,2.0,19.0,34.0,126.0,,279.0,661.0,97.0,8.0,2020
,,831.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2020
,,698.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,0.0,2020
,,,57.0,2.0,1.0,4.0,50.0,328.0,57.0,255.0,16.0,0.0,2020
,,,10.0,0.0,3.0,0.0,7.0,67.0,12.0,43.0,12.0,1.0,2020
,,,63.0,0.0,10.0,0.0,53.0,251.0,64.0,142.0,45.0,1.0,2020
,,,24.0,0.0,7.0,2.0,15.0,231.0,54.0,154.0,23.0,0.0,2020
,,978.0,5.0,0.0,1.0,0.0,4.0,18.0,9.0,6.0,3.0,2.0,2020
,,295.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2020
,,,12.0,0.0,1.0,0.0,11.0,45.0,6.0,31.0,8.0,0.0,2020
,,,1.0,0.0,1.0,0.0,0.0,35.0,9.0,24.0,2.0,0.0,2020
,,,7.0,0.0,3.0,0.0,4.0,26.0,6.0,13.0,7.0,0.0,2020
,,,22.0,0.0,4.0,0.0,18.0,242.0,42.0,190.0,10.0,5.0,2020
,,,19.0,0.0,6.0,6.0,7.0,902.0,117.0,649.0,136.0,0.0,2020
,,641.0,2.0,0.0,0.0,0.0,2.0,18.0,4.0,12.0,2.0,0.0,2020
,,312.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,2020
,,,3.0,0.0,0.0,2.0,1.0,51.0,12.0,32.0,7.0,1.0,2020
,,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,21.0,0.0,8.0,3.0,10.0,213.0,48.0,134.0,31.0,1.0,2020
,,996.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,21.0,1.0,19.0,1.0,0.0,2020
,,,155.0,1.0,19.0,16.0,119.0,,219.0,933.0,188.0,5.0,2020
,,,22.0,0.0,3.0,2.0,17.0,206.0,73.0,118.0,15.0,3.0,2020
,,,7.0,0.0,2.0,1.0,4.0,17.0,6.0,11.0,0.0,0.0,2020
,,729.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,12.0,0.0,0.0,2020
,,171.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2020
,,,13.0,1.0,1.0,1.0,10.0,84.0,28.0,38.0,18.0,0.0,2020
,,,11.0,1.0,1.0,0.0,9.0,39.0,9.0,19.0,11.0,1.0,2020
,,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,10.0,0.0,1.0,0.0,9.0,48.0,21.0,24.0,3.0,0.0,2020
,,,146.0,0.0,39.0,11.0,96.0,,229.0,934.0,85.0,12.0,2020
,,,19.0,0.0,3.0,2.0,14.0,104.0,13.0,76.0,15.0,1.0,2020
,,,2.0,0.0,0.0,0.0,2.0,14.0,2.0,10.0,2.0,0.0,2020
,,401.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2020
,,,6.0,0.0,0.0,2.0,4.0,64.0,22.0,35.0,7.0,1.0,2020
,,,9.0,0.0,0.0,2.0,7.0,110.0,19.0,79.0,12.0,0.0,2020
,,,31.0,2.0,4.0,3.0,22.0,456.0,51.0,383.0,22.0,0.0,2020
,,279.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,26.0,5.0,15.0,6.0,1.0,2020
,,,19.0,0.0,3.0,0.0,16.0,210.0,54.0,125.0,31.0,1.0,2020
,,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,520.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020
,,,24.0,0.0,4.0,3.0,17.0,227.0,21.0,189.0,17.0,0.0,2020
